704,2006-06-14,3y,2.85
705,2006-06-14,5y,3.1
706,2006-06-14,7y,3.26
707,2006-06-14,10y,3.45
708,2006-06-14,15y,3.8
709,2006-06-14,20y,3.9
710,2006-06-14,30y,4.05
711,2006-06-15,0d,1.86
712,2006-06-15,6m,2.32
713,2006-06-15,1y,2.52
714,2006-06-15,3y,2.85
715,2006-06-15,5y,3.133
716,2006-06-15,7y,3.27
717,2006-06-15,10y,3.45
718,2006-06-15,15y,3.84
719,2006-06-15,20y,3.9
720,2006-06-15,30y,4.05
721,2006-06-16,0d,1.86
722,2006-06-16,6m,2.31
723,2006-06-16,1y,2.52
724,2006-06-16,3y,2.86
725,2006-06-16,5y,3.19
726,2006-06-16,7y,3.28
727,2006-06-16,10y,3.45
728,2006-06-16,15y,3.84
729,2006-06-16,20y,3.91
730,2006-06-16,30y,4.05
731,2006-06-19,0d,1.88
732,2006-06-19,6m,2.35
733,2006-06-19,1y,2.55
734,2006-06-19,3y,2.88
735,2006-06-19,5y,3.2
736,2006-06-19,7y,3.3
737,2006-06-19,10y,3.48
738,2006-06-19,15y,3.85
739,2006-06-19,20y,3.95
740,2006-06-19,30y,4.05
741,2006-06-20,0d,1.89
742,2006-06-20,6m,2.4
743,2006-06-20,1y,2.65
744,2006-06-20,3y,3.0
745,2006-06-20,5y,3.27
746,2006-06-20,7y,3.383
747,2006-06-20,10y,3.53
748,2006-06-20,15y,3.87
749,2006-06-20,20y,4.0
750,2006-06-20,30y,4.05
751,2006-06-21,0d,1.9
752,2006-06-21,6m,2.48
753,2006-06-21,1y,2.78
754,2006-06-21,3y,3.05
755,2006-06-21,5y,3.28
756,2006-06-21,7y,3.43
757,2006-06-21,10y,3.6
758,2006-06-21,15y,3.89
759,2006-06-21,20y,4.01
760,2006-06-21,30y,4.08
761,2006-06-22,0d,1.91
762,2006-06-22,6m,2.48
763,2006-06-22,1y,2.68
764,2006-06-22,3y,3.07
765,2006-06-22,5y,3.3
766,2006-06-22,7y,3.47
767,2006-06-22,10y,3.625
768,2006-06-22,15y,3.9
769,2006-06-22,20y,4.02
770,2006-06-22,30y,4.08
771,2006-06-23,0d,1.905
772,2006-06-23,6m,2.49
773,2006-06-23,1y,2.76
774,2006-06-23,3y,3.065
775,2006-06-23,5y,3.28
776,2006-06-23,7y,3.45
